category,name,mrp,discountpercent,availablequantity,discountedsellingprice,weightingms,outofstock,quantity,discountamount,discountpercent_calculated
Chocolates & Candies,Ching's Secret Chilli Vinegar,50.0,0,4,50.0,170,False,170,0.0,0.0
Chocolates & Candies,Ching's Red Chilli Sauce,55.0,0,6,55.0,200,False,200,0.0,0.0
Chocolates & Candies,Amul Lite Spread,40.0,2,5,39.0,100,False,100,1.0,2.5
Chocolates & Candies,Borges Durum Wheat Fusilli Pasta ,250.0,0,3,250.0,500,False,500,0.0,0.0
Chocolates & Candies,The Whole Truth Cranberry Mini Protein Bar No Sugar,55.0,20,6,44.0,27,False,27,11.0,20.0
Chocolates & Candies,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,55.0,20,6,44.0,27,False,27,11.0,20.0
Chocolates & Candies,Maggi Hot & Sweet Tomato Chilli Sauce,115.0,0,1,115.0,500,False,500,0.0,0.0
Chocolates & Candies,Sunfeast YiPPee! Noodles - Magic Masala,96.0,5,4,91.0,540,False,540,5.0,5.208333333333334
Chocolates & Candies,Chef's Basket Durum Wheat Fusilli Pasta,160.0,50,6,80.0,500,False,500,80.0,50.0
Chocolates & Candies,Top Ramen Chicken Noodles,60.0,10,1,54.0,280,False,280,6.0,10.0
Chocolates & Candies,Veeba Cheese and Chilli Sandwich Spread,89.0,11,6,79.0,275,False,275,10.0,11.235955056179774
Chocolates & Candies,Ching’s Secret Chowmein Hakka Noodles Masala ,44.0,0,2,44.0,60,False,60,0.0,0.0
Chocolates & Candies,Safal Frozen - Mixed Vegetables,110.0,4,2,105.0,1000,False,1,5.0,4.545454545454546
Chocolates & Candies,MTR 3 Min Poha,25.0,0,6,25.0,60,False,60,0.0,0.0
Chocolates & Candies,Ching's Manchurian Instant Noodles,15.0,0,5,15.0,60,False,60,0.0,0.0
Chocolates & Candies,The Whole Truth Peanut Cocoa Mini Protein Bar No Sugar ,55.0,25,6,41.0,27,False,27,14.0,25.454545454545453
Chocolates & Candies,Gits Pav Bhaji Ready to Eat,110.0,22,6,85.0,300,False,300,25.0,22.727272727272727
Chocolates & Candies,McCain New Mini Samosa with Cheese Corn Style Filling,120.0,1,2,118.0,240,False,240,2.0,1.6666666666666667
Chocolates & Candies,Lijjat Udad Mini Papad,60.0,6,6,56.0,200,False,200,4.0,6.666666666666667
Chocolates & Candies,McCain Herb & Garlic Crazy Fries Masala Mix ,120.0,5,5,114.0,400,False,400,6.0,5.0
Chocolates & Candies,Yoga Bar Multigrain Energy Bar Nuts And Seeds,40.0,12,4,35.0,38,False,38,5.0,12.5
Chocolates & Candies,"Ching's Secret Sauce, Green Chilli",55.0,0,5,55.0,190,False,190,0.0,0.0
Chocolates & Candies,Veeba Pizza Topping,75.0,6,4,70.0,280,False,280,5.0,6.666666666666667
Chocolates & Candies,Switz Paratha Puff,110.0,4,6,105.0,400,False,400,5.0,4.545454545454546
Chocolates & Candies,"New Kellogg's Muesli with 21% Fruit, Nut & Seeds",325.0,6,6,305.0,500,False,500,20.0,6.153846153846154
Chocolates & Candies,The Whole Truth Double Cocoa Mini Protein Bar No Sugar,55.0,20,5,44.0,27,False,27,11.0,20.0
Chocolates & Candies,Sunfeast Yippee Tricolor Pasta Seasoning,28.0,17,1,23.0,65,False,65,5.0,17.857142857142858
Chocolates & Candies,Wingreens Cheesy Chipotle Sauce,99.0,49,1,50.0,130,False,130,49.0,49.494949494949495
Chocolates & Candies,Maggi Rich Tomato Ketchup,105.0,4,2,100.0,500,False,500,5.0,4.761904761904762
Chocolates & Candies,The Whole Truth Dark Chocolate Peanut Butter - Creamy,235.0,25,6,174.0,325,False,325,61.0,25.957446808510635
Chocolates & Candies,Godrej Yummiez Chicken Nuggets,325.0,9,1,293.0,500,False,500,32.0,9.846153846153847
Chocolates & Candies,Go Cheese  Spread Plain,99.0,5,6,94.0,200,False,200,5.0,5.05050505050505
Chocolates & Candies,Kellogg's Real Almond & Honey Corn Flakes,175.0,9,6,158.0,300,False,300,17.0,9.714285714285714
Chocolates & Candies,The Whole Truth Vegan Almond Choco Fudge Energy Bar No Sugar,60.0,20,6,48.0,40,False,40,12.0,20.0
Chocolates & Candies,Prasuma Vegetable Momos,270.0,0,5,270.0,24,False,24,0.0,0.0
Chocolates & Candies,MTR Upma,50.0,10,6,45.0,160,False,160,5.0,10.0
Chocolates & Candies,Ching's Schezwan Masala Instant Noodles,60.0,0,1,60.0,240,False,240,0.0,0.0
Chocolates & Candies,The Whole Truth Cranberry Protein Bar No Sugar,100.0,26,6,74.0,52,False,52,26.0,26.0
Chocolates & Candies,Saffola Yummy Masala Noodles ,20.0,0,2,20.0,46,False,46,0.0,0.0
Chocolates & Candies,Veeba English Mustard,74.0,6,2,69.0,300,False,300,5.0,6.756756756756757
Chocolates & Candies,Dabur Hommade Tamarind Paste,48.0,6,6,45.0,200,False,200,3.0,6.25
Chocolates & Candies,Yoga Bar Breakfast Muesli - Almond Caramel (No Added Sugar),325.0,4,6,309.0,400,False,400,16.0,4.923076923076923
Chocolates & Candies,The Whole Truth Mini Protein Bar - Peanut Butter No Added Sugar,55.0,25,6,41.0,27,False,27,14.0,25.454545454545453
Chocolates & Candies,ITC Master Chef Crispy Chicken Fries ,170.0,4,3,162.0,280,False,280,8.0,4.705882352941177
Chocolates & Candies,Kelloggs Corn Flakes,99.0,13,6,86.0,250,False,250,13.0,13.131313131313133
Chocolates & Candies,Nissin Cup Noodles Tangy Tomato,50.0,10,2,45.0,70,False,70,5.0,10.0
Chocolates & Candies,Smith & Jones White Pasta Sauce Mix,40.0,0,3,40.0,46,False,46,0.0,0.0
Chocolates & Candies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28.0,10,1,25.0,65,False,65,3.0,10.714285714285714
Chocolates & Candies,Mothers Recipe Tamrind Date Chutney ,55.0,9,2,50.0,200,False,200,5.0,9.090909090909092
Chocolates & Candies,Veeba Mint Mayonnaise,169.0,8,4,155.0,300,False,300,14.0,8.284023668639055
Chocolates & Candies,Mccain Emotibites - Crispy Happy Potato Snack,130.0,0,6,129.0,415,False,415,1.0,0.7692307692307693
Chocolates & Candies,The Whole Truth Energy Bar Choco Cranberry Fudge,60.0,26,6,44.0,40,False,40,16.0,26.666666666666668
Chocolates & Candies,Godrej Yummiez Chicken Lucknowi Seekh Kebab,260.0,10,4,234.0,400,False,400,26.0,10.0
Chocolates & Candies,Prasuma Vegetable Momos,150.0,0,5,150.0,580,False,10,0.0,0.0
Chocolates & Candies,Mother's Recipe Mixed Pickle,85.0,9,2,77.0,300,False,300,8.0,9.411764705882353
Chocolates & Candies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28.0,17,3,23.0,65,False,65,5.0,17.857142857142858
Chocolates & Candies,The Whole Truth Peanut Cocoa Protein Bar No Sugar,100.0,26,6,74.0,52,False,52,26.0,26.0
Chocolates & Candies,Yoga Bar Breakfast Muesli - Chocolate & Cranberry ,325.0,4,6,309.0,400,False,400,16.0,4.923076923076923
Chocolates & Candies,Sunfeast YiPPee! Magic Masala Noodles,70.0,10,3,63.0,405,False,405,7.0,10.0
Chocolates & Candies,Veeba Sweet Onion Sauce,141.0,14,4,121.0,350,False,350,20.0,14.184397163120568
Chocolates & Candies,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,49.0,8,6,45.0,200,False,200,4.0,8.16326530612245
Chocolates & Candies,Mother's Recipe Tamarind Paste,50.0,2,6,49.0,200,False,200,1.0,2.0
Chocolates & Candies,Yogabar No Added Sugar Protein Bar Brownie,125.0,15,4,106.0,60,False,60,19.0,15.2
Chocolates & Candies,Bambino Popular Vermicelli ,40.0,2,3,39.0,400,False,400,1.0,2.5
Chocolates & Candies,Ching's Secret Mix Veg Instant Soup,10.0,0,3,10.0,15,False,15,0.0,0.0
Chocolates & Candies,Mother's Recipe Pickle - Red Stuffed Chilli,145.0,11,3,129.0,400,False,400,16.0,11.03448275862069
Chocolates & Candies,Kellogg's No Added Sugar Muesli,335.0,11,6,298.0,500,False,500,37.0,11.044776119402986
Chocolates & Candies,Veeba Salsa Dip,119.0,6,6,111.0,360,False,360,8.0,6.722689075630252
Chocolates & Candies,Veeba Thousand Island Dressing,149.0,8,6,137.0,300,False,300,12.0,8.053691275167784
Chocolates & Candies,Baggry's Crunchy Muesli Almond Raisins & Honey,130.0,0,5,130.0,200,False,200,0.0,0.0
Chocolates & Candies,Knorr Chinese Hot And Sour Veg Soup,55.0,3,1,53.0,43,False,43,2.0,3.6363636363636362
Chocolates & Candies,Go Cheese Spread - Garlic,99.0,5,6,94.0,200,False,200,5.0,5.05050505050505
Chocolates & Candies,The Whole Truth Peanut Butter With Dates - Creamy No Sugar,215.0,9,6,194.0,325,False,325,21.0,9.767441860465116
Chocolates & Candies,Zorabian Chicken Smoked Ham,205.0,5,1,194.0,250,False,250,11.0,5.365853658536586
Chocolates & Candies,Kissan Pineapple Jam,165.0,9,1,149.0,500,False,500,16.0,9.696969696969697
Chocolates & Candies,Smith & Jones Masala Noodles,89.0,0,5,89.0,480,False,480,0.0,0.0
Chocolates & Candies,Nestle Nestle Nan Pro Follow-Up Formula,650.0,0,6,650.0,400,False,400,0.0,0.0
Chocolates & Candies,Sunfeast Yippee! Power Up Atta Noodles,96.0,15,6,81.0,280,False,280,15.0,15.625
Chocolates & Candies,McCain Super Wedges,120.0,7,6,111.0,400,False,400,9.0,7.5
Chocolates & Candies,"Kellogg's Crunchy Granola Honey, Almonds, Strawberries & Pumpkin Seeds",330.0,10,1,294.0,450,False,450,36.0,10.909090909090908
Chocolates & Candies,Kellogg's Chocos,130.0,10,6,117.0,250,False,250,13.0,10.0
Chocolates & Candies,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodle,32.0,0,3,32.0,150,False,150,0.0,0.0
Chocolates & Candies,The Whole Truth Vegan Fig Apricot & Orange Energy Bar No Sugar,60.0,20,6,48.0,40,False,40,12.0,20.0
Chocolates & Candies,Saffola Veggie Twist Masala Oats,195.0,12,2,171.0,500,False,500,24.0,12.307692307692308
Chocolates & Candies,ITC Master Chef Classic Aloo Tikki,80.0,10,3,72.0,320,False,320,8.0,10.0
Chocolates & Candies,Smith & Jones Pink Pasta Sauce Mix,40.0,0,4,40.0,46,False,46,0.0,0.0
Chocolates & Candies,Wingreens Farms Chipotle Dip,200.0,25,1,150.0,180,False,180,50.0,25.0
Chocolates & Candies,Kellogg's Real Almond & Honey Corn Flakes,550.0,5,3,520.0,1000,False,1,30.0,5.454545454545454
Chocolates & Candies,Kellogg's Crunchy Granola Chocolate & Almonds,330.0,10,3,294.0,450,False,450,36.0,10.909090909090908
Chocolates & Candies,Cornitos Cornitos Taco Shells - 6 Inches,160.0,20,4,128.0,180,False,180,32.0,20.0
Chocolates & Candies,Ching's Secret Singapore Curry Instant Noodles,15.0,0,3,15.0,60,False,60,0.0,0.0
Chocolates & Candies,Mother's Recipe Pickle - Mango,125.0,9,6,113.0,400,False,500,12.0,9.6
Chocolates & Candies,Godrej Yummiez Chilli Chicken Sausages ,160.0,10,3,144.0,250,False,250,16.0,10.0
Chocolates & Candies,Pedigree Dentastix  Dog Treat Oral Care for Adult Medium Breed ,175.0,20,6,140.0,180,False,180,35.0,20.0
Chocolates & Candies,Maggi Hot & Sweet - Tomato Chilli Sauce,170.0,10,1,153.0,1000,False,1,17.0,10.0
Chocolates & Candies,Ching's Secret Asian Hot Instant Soup,15.0,0,3,15.0,15,False,15,0.0,0.0
Chocolates & Candies,Kellogg’s Chocos Protein And Fibre Of 1 Roti,499.0,11,6,444.0,1200,False,1,55.0,11.022044088176353
Chocolates & Candies,Mother's Recipe Pickle - Mango,149.0,26,4,109.0,500,False,500,40.0,26.845637583892618
Chocolates & Candies,Chings Secret Manchurian Instant Noodle,60.0,0,6,60.0,240,False,240,0.0,0.0
Chocolates & Candies,Kellogg's Original Corn Flakes,310.0,6,6,290.0,875,False,875,20.0,6.451612903225806
Chocolates & Candies,Ching's Singapore Curry Instant Noodles,60.0,0,4,60.0,240,False,240,0.0,0.0
Chocolates & Candies,Kellogg's Almonds And Cranberries Granola,330.0,6,6,310.0,460,False,460,20.0,6.0606060606060606
Chocolates & Candies,Nestle Ceregrow Multigrain Cereal with Milk and Fruits - 3 to 6 years,292.0,0,6,292.0,300,False,300,0.0,0.0
Chocolates & Candies,MTR 3 Minute Breakfast - Magic Masala Upma,25.0,0,6,25.0,60,False,60,0.0,0.0
Chocolates & Candies,Smith & Jones Masala Noodles,68.0,10,5,61.0,360,False,360,7.0,10.294117647058822
Chocolates & Candies,"Knorr Classic Tomato Soup With 100% Real Vegetabls, No Added Preservatives",55.0,0,6,55.0,53,False,53,0.0,0.0
Chocolates & Candies,Godrej Yummiez Chicken Punjabi Tikka ,295.0,9,6,266.0,360,False,360,29.0,9.830508474576272
Chocolates & Candies,Kellogg's Corn Flakes,425.0,9,1,383.0,1000,False,1,42.0,9.88235294117647
Chocolates & Candies,Kelloggs Chocos,170.0,5,4,160.0,385,False,385,10.0,5.88235294117647
Chocolates & Candies,Pedigree Puppy Dry Dog Food Food Chicken & Milk,290.0,20,6,232.0,1200,False,1200,58.0,20.0
Chocolates & Candies,Ching's Secret Lemon Coriander Instant Soup,15.0,0,5,15.0,15,False,15,0.0,0.0
Chocolates & Candies,Nestle Cerelac Baby Cereal With Milk Wheat-Rice Mixed Fruit,261.0,0,6,261.0,300,False,300,0.0,0.0
Chocolates & Candies,Kelloggs Chocos - Moons & Stars,660.0,40,4,396.0,1200,False,1,264.0,40.0
Chocolates & Candies,ITC Master Chef Chicken Galouti Kebab,170.0,4,2,162.0,210,False,210,8.0,4.705882352941177
Chocolates & Candies,Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,229.0,10,6,206.0,400,False,400,23.0,10.043668122270741
Chocolates & Candies,Kitchens Of India Palak Paneer,130.0,30,6,91.0,285,False,285,39.0,30.0
Chocolates & Candies,Kelloggs Chocos Fills Double Chocolat,99.0,11,6,88.0,175,False,175,11.0,11.11111111111111
Chocolates & Candies,Soulfull Ragi Bites Choco Fills,169.0,5,4,160.0,250,False,250,9.0,5.325443786982249
Chocolates & Candies,Figaro Sliced Black Olive ,179.0,0,6,179.0,450,False,450,0.0,0.0
Chocolates & Candies,Veeba Barbeque Sauce,149.0,8,6,137.0,330,False,330,12.0,8.053691275167784
Chocolates & Candies,The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar,60.0,20,6,48.0,40,False,40,12.0,20.0
Chocolates & Candies,"The Whole Truth - Nuts, Fruits & Seeds Muesli",325.0,20,6,260.0,350,False,350,65.0,20.0
Chocolates & Candies,Pantai Green Curry Paste,150.0,14,5,128.0,114,False,114,22.0,14.666666666666666
Chocolates & Candies,Kelloggs Special K,210.0,8,5,192.0,435,False,435,18.0,8.571428571428571
Chocolates & Candies,Moi Soi Sichuan Chilli Oil- For Stir Fry Marinade Spread & Dip,280.0,50,5,140.0,175,False,175,140.0,50.0
Chocolates & Candies,Mother's Recipe Madras Appalam,50.0,10,6,45.0,100,False,100,5.0,10.0
Chocolates & Candies,Top Ramen Masala Oat Masala,80.0,10,6,72.0,280,False,280,8.0,10.0
Chocolates & Candies,Saffola Everyday Peppy Tomato Masala Oats,195.0,12,6,171.0,500,False,500,24.0,12.307692307692308
Chocolates & Candies,"Ching's Secret Instant Noodles, Hot Garlic",60.0,0,4,60.0,240,False,240,0.0,0.0
Chocolates & Candies,Kitchens Of India Chicken Chettinad,200.0,30,1,140.0,285,False,285,60.0,30.0
Chocolates & Candies,Nestle Cerelac Wheat - Stage 1,190.0,0,6,190.0,300,False,300,0.0,0.0
Chocolates & Candies,Sumeru Aloo Paratha,119.0,5,6,113.0,400,False,400,6.0,5.042016806722689
Chocolates & Candies,ITC Master Chef Veggie Pizza Pocket,170.0,4,4,162.0,340,False,340,8.0,4.705882352941177
Chocolates & Candies,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,60.0,15,1,51.0,70,False,70,9.0,15.0
Chocolates & Candies,Ching's Secret Manchow Soup,55.0,0,3,55.0,55,False,55,0.0,0.0
Chocolates & Candies,Veeba Carrot & Cucumber Sandwich Spread,85.0,10,6,76.0,250,False,250,9.0,10.588235294117647
Chocolates & Candies,Kellogg's Real Almond & Honey Corn Flakes,370.0,12,3,324.0,650,False,650,46.0,12.432432432432433
Chocolates & Candies,Kitchens Of India Mughlai Paneer,160.0,30,4,112.0,285,False,285,48.0,30.0
Chocolates & Candies,Ching's Secret Just Soak - Veg Hakka Noodles,30.0,0,5,30.0,150,False,150,0.0,0.0
Chocolates & Candies,Ching's Secret Chowmein Hakka Noodles Masala,60.0,10,2,54.0,100,False,100,6.0,10.0
Chocolates & Candies,The Whole Truth Dark Chocolate Peanut Butter - Crunchy,235.0,20,5,188.0,325,False,325,47.0,20.0
Chocolates & Candies,Mother's Recipe Bhel Puri Chutney,55.0,9,4,50.0,200,False,200,5.0,9.090909090909092
Chocolates & Candies,Kelloggs Chocos Moon & Stars,330.0,10,6,294.0,680,False,680,36.0,10.909090909090908
Chocolates & Candies,Mother's Recipe Lime Pickle ,120.0,5,1,114.0,400,False,400,6.0,5.0
Chocolates & Candies,Kitchens of India Dal Makhani,110.0,30,2,77.0,285,False,285,33.0,30.0
Chocolates & Candies,Pantai Light Soy Sauce,275.0,14,5,234.0,200,False,200,41.0,14.909090909090908
Chocolates & Candies,Ching's Secret Sweet Corn Soup,55.0,0,6,55.0,55,False,55,0.0,0.0
Chocolates & Candies,"Top Ramen Noodles, Atta",80.0,0,1,80.0,280,False,280,0.0,0.0
Chocolates & Candies,Cantina Tortilla Dip Sauce Sour Creamy Tex Mex,225.0,15,5,191.0,190,False,190,34.0,15.11111111111111
Chocolates & Candies,Dabur Hommade - Rajasthan Ki Garlic Chutne,65.0,6,6,61.0,200,False,200,4.0,6.153846153846154
Chocolates & Candies,MTR Seviyan Vermicelli ,42.0,0,2,42.0,400,False,400,0.0,0.0
Chocolates & Candies,Pantai Oyster Sauce,275.0,14,4,234.0,200,False,200,41.0,14.909090909090908
Chocolates & Candies,Go Cheese Spread - Four Pepper (Soft & Creamy),99.0,5,6,94.0,200,False,200,5.0,5.05050505050505
Chocolates & Candies,MTR Ready To Eat Paneer Butter Masala,135.0,9,2,122.0,300,False,300,13.0,9.62962962962963
Chocolates & Candies,Nestle Lactogen Stage 2 Follow-up Formula Powder,340.0,0,2,340.0,400,False,400,0.0,0.0
Chocolates & Candies,Kellogg's Crunchy Bites Chocos,190.0,10,6,171.0,375,False,375,19.0,10.0
Chocolates & Candies,Veeba Hot Sweet Tomato Chilli Sauce,104.0,20,3,83.0,500,False,500,21.0,20.192307692307693
Chocolates & Candies,Borges Durum Wheat Pasta Superior Quality,250.0,40,6,149.0,500,False,500,101.0,40.400000000000006
Chocolates & Candies,Funfoods Peanut Butter Crunchy,169.0,7,1,156.0,400,False,400,13.0,7.6923076923076925
Chocolates & Candies,Pantai Red Curry Paste,60.0,0,4,60.0,50,False,50,0.0,0.0
Chocolates & Candies,ITC Master Chef Chicken Seekh Kabab,325.0,0,6,325.0,500,False,500,0.0,0.0
Chocolates & Candies,Del Monte Pizza & Pasta Sauce Spout Pack,99.0,0,3,99.0,400,False,400,0.0,0.0
Chocolates & Candies,Pantai Sriracha Red Chilli Sauce,225.0,15,6,191.0,200,False,200,34.0,15.11111111111111
Chocolates & Candies,Hershey's Cocoa Spread,295.0,0,3,295.0,350,False,350,0.0,0.0
Chocolates & Candies,Maggi Ghee Tadka Upma Express Pouch,25.0,0,6,25.0,65,False,65,0.0,0.0
Chocolates & Candies,Ching's Secret Manchurian Noodles,91.0,0,5,91.0,360,False,360,0.0,0.0
Chocolates & Candies,Kellogg's All Bran Wheat Flakes,220.0,6,5,205.0,425,False,425,15.0,6.8181818181818175
Chocolates & Candies,Yummiez Chicken Breakfast Sausages,150.0,0,3,150.0,250,False,250,0.0,0.0
Chocolates & Candies,Pantai Red Curry Paste,150.0,14,3,128.0,114,False,114,22.0,14.666666666666666
Chocolates & Candies,Bagrrys Muesli Crunchy Fruit & Nut With Cranberries,330.0,10,6,297.0,400,False,400,33.0,10.0
Chocolates & Candies,Quaker Oats Pouch,276.0,10,6,248.0,1500,False,1,28.0,10.144927536231885
Chocolates & Candies,Prasuma Momos -  Cheesy Spicy Veg,295.0,0,6,295.0,24,False,24,0.0,0.0
Chocolates & Candies,Veeba Sriracha Chilli Garlic Sauce,149.0,8,5,137.0,320,False,320,12.0,8.053691275167784
Chocolates & Candies,Ching's Secret Just Soak - Veg Hakka Noodles,115.0,0,6,115.0,600,False,600,0.0,0.0
Chocolates & Candies,Moi Soi Kung Pao Sauce - For Stir Fry Marinade Spread & Dip,280.0,50,5,140.0,175,False,175,140.0,50.0
Chocolates & Candies,Figaro Plain Green Olive ,179.0,0,6,179.0,450,False,450,0.0,0.0
Chocolates & Candies,Mother's Recipe Gujrati Gorkeri Pickle,140.0,10,3,126.0,500,False,500,14.0,10.0
Chocolates & Candies,Kellogg's Muesli 20% Nuts Delight,320.0,0,6,320.0,500,False,500,0.0,0.0
Chocolates & Candies,Borges Farfalle Durum Wheat Pasta ,250.0,0,5,250.0,500,False,500,0.0,0.0
Chocolates & Candies,Kellogg's Chocos,299.0,10,4,269.0,700,False,700,30.0,10.033444816053512
Chocolates & Candies,Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants ,620.0,0,1,620.0,400,False,400,0.0,0.0
Chocolates & Candies,Veeba Truly Tomato Ketchup,99.0,20,6,79.0,500,False,500,20.0,20.2020202020202
Chocolates & Candies,Ching's Secret Green Chilli Sauce,85.0,4,1,81.0,680,False,680,4.0,4.705882352941177
Chocolates & Candies,MTR Roasted Vermicelli ,55.0,0,1,55.0,400,False,400,0.0,0.0
Chocolates & Candies,Mother's Recipe Punjabi Teekha Mang Pickle,120.0,10,4,108.0,400,False,400,12.0,10.0
Chocolates & Candies,Ching's Secret Hot Garlic Instant Noodles,114.0,0,6,114.0,480,False,480,0.0,0.0
Chocolates & Candies,Kellogg's Real Honey Corn Flakes,290.0,7,5,267.0,630,False,630,23.0,7.931034482758621
Chocolates & Candies,ITC Master Chef Lebanese Falafel Kebab,130.0,4,4,124.0,230,False,230,6.0,4.615384615384616
Chocolates & Candies,Kelloggs Chocos Fills Double Chocolaty,185.0,10,5,165.0,250,False,250,20.0,10.81081081081081
Chocolates & Candies,Organic India Apple Cider Vinegar,595.0,9,2,536.0,500,False,500,59.0,9.915966386554622
Chocolates & Candies,Masala Oats Masala & Coriander ,195.0,9,5,176.0,500,False,500,19.0,9.743589743589745
Chocolates & Candies,Ching's Secret  Noodles - Pad Thai Lemongras,200.0,0,5,200.0,130,False,130,0.0,0.0
Chocolates & Candies,Bagrrys Fruit and Nut Muesli with Cranberries,499.0,0,5,499.0,750,False,750,0.0,0.0
Chocolates & Candies,Kitchens Of India Yellow Dal Tadka,110.0,30,6,77.0,285,False,285,33.0,30.0
Chocolates & Candies,Soulfull Vanilla Fills - Ragi Bites,169.0,5,6,160.0,250,False,250,9.0,5.325443786982249
Chocolates & Candies,Pantai Teriyaki Sauce with Garlic,325.0,15,6,276.0,200,False,200,49.0,15.076923076923077
Chocolates & Candies,Whiskas Adult Pocket Tuna Cat Food,410.0,0,1,410.0,1200,False,1,0.0,0.0
Chocolates & Candies,Kitchens Of India Chicken Darbari ,200.0,30,4,140.0,285,False,285,60.0,30.0
Chocolates & Candies,Soulfull Millet Muesli Fruit & Nut Almonds & Real Fruits,299.0,10,6,269.0,400,False,400,30.0,10.033444816053512
Chocolates & Candies,Smith & Jones Red Pasta Sauce Mix,40.0,0,6,40.0,46,False,46,0.0,0.0
Chocolates & Candies,Kellogg's Muesli Nuts Delight,425.0,9,3,383.0,750,False,750,42.0,9.88235294117647
Chocolates & Candies,Kitchens of India Dal Bukhara Gravy Mix,110.0,30,6,77.0,285,False,285,33.0,30.0
Chocolates & Candies,The Whole Truth Peanut Butter - Sweetened & Crunchy,215.0,20,6,172.0,325,False,325,43.0,20.0
Chocolates & Candies,Remia Mayonnaise,230.0,0,6,230.0,241,False,241,0.0,0.0
Chocolates & Candies,Ching's Secret Green Chilli Sauce,105.0,0,6,105.0,425,False,425,0.0,0.0
Chocolates & Candies,Bagrrys Fruit N Fibre Muesli - Strawberry,595.0,0,1,595.0,1000,False,1,0.0,0.0
Chocolates & Candies,Ching's Secret Tomato Oats Instant Soup,15.0,0,3,15.0,20,False,20,0.0,0.0
Chocolates & Candies,Kellogg's Special K Original Corn Flakes,140.0,5,1,133.0,290,False,290,7.0,5.0
Chocolates & Candies,Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade,280.0,50,5,140.0,175,False,175,140.0,50.0
Chocolates & Candies,Tong Garden Wasabi Green Peas,175.0,4,6,167.0,150,False,150,8.0,4.571428571428571
Chocolates & Candies,Ching's Secret Red Chilli Sauce,105.0,0,4,105.0,440,False,440,0.0,0.0
Chocolates & Candies,Ching's Instant Hot and Sour Soup,55.0,0,5,55.0,55,False,55,0.0,0.0
